 final results rosenbrock (Nocedal) run:          10           8   1.5000000000000000        1.0000000000000000E-003           2          48   3887.2297043119120        192.01912402647650      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20           8   1.5000000000000000        1.0000000000000000E-003           2          48   3887.2297043119120        192.01912402647650      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5          10   1.5000000000000000        1.0000000000000000E-003           2          48   4842.3855377905138        214.68421199488660      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10          10   1.5000000000000000        1.0000000000000000E-003           2          48   4842.3855377905138        214.68421199488660      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20          10   1.5000000000000000        1.0000000000000000E-003           2          48   4842.3855377905138        214.68421199488660      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5          20   1.5000000000000000        1.0000000000000000E-003           2          48   9618.0411419918910        303.61325604917806      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10          20   1.5000000000000000        1.0000000000000000E-003           2          48   9618.0411419918910        303.61325604917806      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20          20   1.5000000000000000        1.0000000000000000E-003           2          48   9618.0411419918910        303.61325604917806      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5          50   1.5000000000000000        1.0000000000000000E-003           2          48   23944.734012484048        480.06127773062866      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10          50   1.5000000000000000        1.0000000000000000E-003           2          48   23944.734012484048        480.06127773062866      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20          50   1.5000000000000000        1.0000000000000000E-003           2          48   23944.734012484048        480.06127773062866      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5         100   1.5000000000000000        1.0000000000000000E-003           2          48   47822.445964585771        678.91287300748218      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10         100   1.5000000000000000        1.0000000000000000E-003           2          48   47822.445964585771        678.91287300748218      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20         100   1.5000000000000000        1.0000000000000000E-003           2          48   47822.445964585771        678.91287300748218      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5         200   1.5000000000000000        1.0000000000000000E-003           2          48   95577.825951394014        960.13056331117480      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10         200   1.5000000000000000        1.0000000000000000E-003           2          48   95577.825951394014        960.13056331117480      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20         200   1.5000000000000000        1.0000000000000000E-003           2          48   95577.825951394014        960.13056331117480      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5        1000   1.5000000000000000        1.0000000000000000E-003           2          48   477620.75783009524        2146.9223222478536      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10        1000   1.5000000000000000        1.0000000000000000E-003           2          48   477620.75783009524        2146.9223222478536      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20        1000   1.5000000000000000        1.0000000000000000E-003           2          48   477620.75783009524        2146.9223222478536      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5           6   1.1000000000000001        1.0000000000000000E-003           2          58   540.04363733367620        167.69710654033111      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10           6   1.1000000000000001        1.0000000000000000E-003           2          58   540.04363733367620        167.69710654033111      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20           6   1.1000000000000001        1.0000000000000000E-003           2          58   540.04363733367620        167.69710654033111      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5           8   1.1000000000000001        1.0000000000000000E-003           2          52   695.43122752146905        193.29311812167523      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10           8   1.1000000000000001        1.0000000000000000E-003           2          52   695.43122752146905        193.29311812167523      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20           8   1.1000000000000001        1.0000000000000000E-003           2          52   695.43122752146905        193.29311812167523      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5          10   1.1000000000000001        1.0000000000000000E-003           2          52   849.52589532592401        216.09080742454069      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10          10   1.1000000000000001        1.0000000000000000E-003           2          52   849.52589532592401        216.09080742454069      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20          10   1.1000000000000001        1.0000000000000000E-003           2          52   849.52589532592401        216.09080742454069      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5          20   1.1000000000000001        1.0000000000000000E-003           2          54   1616.6875062979552        305.77139000203346      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10          20   1.1000000000000001        1.0000000000000000E-003           2          54   1616.6875062979552        305.77139000203346      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20          20   1.1000000000000001        1.0000000000000000E-003           2          54   1616.6875062979552        305.77139000203346      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5          50   1.1000000000000001        1.0000000000000000E-003           2          54   3922.4489199927239        483.43486117460537      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10          50   1.1000000000000001        1.0000000000000000E-003           2          54   3922.4489199927239        483.43486117460537      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20          50   1.1000000000000001        1.0000000000000000E-003           2          54   3922.4489199927239        483.43486117460537      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5         100   1.1000000000000001        1.0000000000000000E-003           2          54   7765.4228580476965        683.66568861740120      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10         100   1.1000000000000001        1.0000000000000000E-003           2          54   7765.4228580476965        683.66568861740120      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20         100   1.1000000000000001        1.0000000000000000E-003           2          54   7765.4228580476965        683.66568861740120      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5         200   1.1000000000000001        1.0000000000000000E-003           2          54   15451.384369648315        966.83925052043060      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10         200   1.1000000000000001        1.0000000000000000E-003           2          54   15451.384369648315        966.83925052043060      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20         200   1.1000000000000001        1.0000000000000000E-003           2          54   15451.384369648315        966.83925052043060      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5        1000   1.1000000000000001        1.0000000000000000E-003           2          54   76939.108485493169        2161.9005173478217      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10        1000   1.1000000000000001        1.0000000000000000E-003           2          54   76939.108485493169        2161.9005173478217      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20        1000   1.1000000000000001        1.0000000000000000E-003           2          54   76939.108485493169        2161.9005173478217      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5           6   1.0100000000000000        1.0000000000000000E-003           2          57   385.34907020457365        167.68276568998292      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10           6   1.0100000000000000        1.0000000000000000E-003           2          57   385.34907020457365        167.68276568998292      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20           6   1.0100000000000000        1.0000000000000000E-003           2          57   385.34907020457365        167.68276568998292      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5           8   1.0100000000000000        1.0000000000000000E-003           2          57   487.05395265860722        193.59626480018221      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10           8   1.0100000000000000        1.0000000000000000E-003           2          57   487.05395265860722        193.59626480018221      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20           8   1.0100000000000000        1.0000000000000000E-003           2          57   487.05395265860722        193.59626480018221      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5          10   1.0100000000000000        1.0000000000000000E-003           2          59   587.86811876362879        216.53296211264700      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10          10   1.0100000000000000        1.0000000000000000E-003           2          59   587.86811876362879        216.53296211264700      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20          10   1.0100000000000000        1.0000000000000000E-003           2          59   587.86811876362879        216.53296211264700      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5          20   1.0100000000000000        1.0000000000000000E-003           2          57   1094.9536275219825        306.20903290561529      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10          20   1.0100000000000000        1.0000000000000000E-003           2          57   1094.9536275219825        306.20903290561529      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20          20   1.0100000000000000        1.0000000000000000E-003           2          57   1094.9536275219825        306.20903290561529      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5          50   1.0100000000000000        1.0000000000000000E-003           3          65   2615.4407178862343        484.17875371580078      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10          50   1.0100000000000000        1.0000000000000000E-003           3          65   2615.4407178862343        484.17875371580078      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20          50   1.0100000000000000        1.0000000000000000E-003           3          65   2615.4407178862343        484.17875371580078      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5         100   1.0100000000000000        1.0000000000000000E-003           3          66   5149.5447883988345        684.74313854945410      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10         100   1.0100000000000000        1.0000000000000000E-003           3          66   5149.5447883988345        684.74313854945410      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20         100   1.0100000000000000        1.0000000000000000E-003           3          66   5149.5447883988345        684.74313854945410      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5         200   1.0100000000000000        1.0000000000000000E-003           2          55   10218.175636854152        968.37148257299896      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10         200   1.0100000000000000        1.0000000000000000E-003           2          55   10218.175636854152        968.37148257299896      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20         200   1.0100000000000000        1.0000000000000000E-003           2          55   10218.175636854152        968.37148257299896      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5        1000   1.0100000000000000        1.0000000000000000E-003           2          55   50769.125588872332        2165.3245005811536      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10        1000   1.0100000000000000        1.0000000000000000E-003           2          55   50769.125588872332        2165.3245005811536      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20        1000   1.0100000000000000        1.0000000000000000E-003           2          55   50769.125588872332        2165.3245005811536      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5           6   1.0009999999999999        1.0000000000000000E-003           2          57   373.12341738030199        167.67793099689715      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10           6   1.0009999999999999        1.0000000000000000E-003           2          57   373.12341738030199        167.67793099689715      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20           6   1.0009999999999999        1.0000000000000000E-003           2          57   373.12341738030199        167.67793099689715      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5           8   1.0009999999999999        1.0000000000000000E-003           2          59   470.14612294815936        193.67277969645679      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10           8   1.0009999999999999        1.0000000000000000E-003           2          59   470.14612294815936        193.67277969645679      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20           8   1.0009999999999999        1.0000000000000000E-003           2          59   470.14612294815936        193.67277969645679      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5          10   1.0009999999999999        1.0000000000000000E-003           2          59   567.49296210688135        216.52631117761536      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10          10   1.0009999999999999        1.0000000000000000E-003           2          59   567.49296210688135        216.52631117761536      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20          10   1.0009999999999999        1.0000000000000000E-003           2          59   567.49296210688135        216.52631117761536      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5          20   1.0009999999999999        1.0000000000000000E-003           3          67   1053.8697433168686        306.22222554143968      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10          20   1.0009999999999999        1.0000000000000000E-003           3          67   1053.8697433168686        306.22222554143968      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20          20   1.0009999999999999        1.0000000000000000E-003           3          67   1053.8697433168686        306.22222554143968      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5          50   1.0009999999999999        1.0000000000000000E-003           2          55   2513.1455582171589        484.18439784778190      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10          50   1.0009999999999999        1.0000000000000000E-003           2          55   2513.1455582171589        484.18439784778190      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20          50   1.0009999999999999        1.0000000000000000E-003           2          55   2513.1455582171589        484.18439784778190      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:           5         100   1.0009999999999999        1.0000000000000000E-003           2          55   4945.9102943532307        684.72336718134989      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          10         100   1.0009999999999999        1.0000000000000000E-003           2          55   4945.9102943532307        684.72336718134989      ABNORMAL_TERMINATION_IN_LNSRCH                              
 final results rosenbrock (Nocedal) run:          20         100   1.0009999999999999        1.0000000000000000E-003           2          55   4945.9102943532307        684.72336718134989      ABNORMAL_TERMINATION_IN_LNSRCH                              
